2,40,1,16383,9490
2,42,0,16269,10474
2,42,1,16503,10595
2,44,0,16200,11679
2,44,1,16456,12178
2,46,0,16187,13522
2,46,1,16385,14095
2,48,0,16323,15158
2,48,1,16394,15724
2,50,0,16301,16016
2,50,1,16361,16310
2,52,0,16171,16126
2,52,1,16456,16456
2,54,0,16216,16216
2,54,1,16443,16443
2,56,0,16232,16232
2,56,1,16441,16441
2,58,0,16153,16153
2,58,1,16325,16325
2,60,0,16262,16262
2,60,1,16510,16510
2,62,0,16184,16184
2,62,1,16329,16329
4,0,0,16234,0
4,0,1,16426,0
4,2,0,16352,0
4,2,1,16545,0
4,4,0,16274,0
4,4,1,16565,0
4,6,0,16267,0
4,6,1,16679,0
4,8,0,16200,0
4,8,1,16393,0
4,10,0,16331,0
4,10,1,16503,0
4,12,0,16230,0
4,12,1,16435,0
4,14,0,16247,0
4,14,1,16439,0
4,16,0,16267,0
4,16,1,16476,0
4,18,0,16166,2
4,18,1,16497,0
4,20,0,16265,0
4,20,1,16489,1
4,22,0,16134,9
4,22,1,16429,4
4,24,0,16263,109
4,24,1,16582,39
4,26,0,16180,284
4,26,1,16560,293
4,28,0,16305,962
4,28,1,16473,930
4,30,0,16214,1901
4,30,1,16467,2251
4,32,0,16218,3493
4,32,1,16565,4182
4,34,0,16312,5083
4,34,1,16526,6304
4,36,0,16257,6901
4,36,1,16460,7953
4,38,0,16338,8428
4,38,1,16460,9059
4,40,0,16223,9552
4,40,1,16547,9646
4,42,0,16345,10563
4,42,1,16548,10746
4,44,0,16205,11748
4,44,1,16439,12047
4,46,0,16325,13465
4,46,1,16360,13821
4,48,0,16249,14971
4,48,1,16491,15696
4,50,0,16244,15868
4,50,1,16423,16309
4,52,0,16271,16218
4,52,1,16471,16468
4,54,0,16267,16264
4,54,1,16404,16404
4,56,0,16258,16258
4,56,1,16442,16442
4,58,0,16324,16324
4,58,1,16454,16454
4,60,0,16278,16278
4,60,1,16446,16446
4,62,0,16181,16181
4,62,1,16488,16488
6,0,0,16328,0
6,0,1,16486,0
6,2,0,16252,0
6,2,1,16492,0
6,4,0,16281,0
6,4,1,16508,0
6,6,0,16344,0
6,6,1,16522,0
6,8,0,16338,0
6,8,1,16507,0
6,10,0,16280,0
6,10,1,16365,0
6,12,0,16267,0
6,12,1,16586,0
6,14,0,16268,0
6,14,1,16552,0
6,16,0,16258,0
6,16,1,16529,0
6,18,0,16167,6
6,18,1,16472,3
6,20,0,16243,38
6,20,1,16500,18
6,22,0,16219,146
6,22,1,16503,124
6,24,0,16151,419
6,24,1,16525,397
6,26,0,16143,1102
6,26,1,16439,1527
6,28,0,16323,2068
6,28,1,16497,2618
6,30,0,16164,3428
6,30,1,16441,4472
6,32,0,16213,5024
6,32,1,16652,6260
6,34,0,16331,6804
6,34,1,16516,8029
6,36,0,16267,7951
6,36,1,16517,8937
6,38,0,16275,9096
6,38,1,16445,9279
6,40,0,16232,9644
6,40,1,16398,9587
6,42,0,16248,10504
6,42,1,16413,10605
6,44,0,16249,11694
6,44,1,16502,11884
6,46,0,16265,13189
6,46,1,16453,13508
6,48,0,16152,14606
6,48,1,16481,15259
6,50,0,16274,15731
6,50,1,16509,16291
6,52,0,16242,16148
6,52,1,16400,16392
6,54,0,16292,16285
6,54,1,16399,16399
6,56,0,16325,16324
6,56,1,16387,16387
6,58,0,16292,16292
6,58,1,16474,16474
6,60,0,16289,16289
6,60,1,16506,16506
6,62,0,16195,16195
6,62,1,16366,16366
8,0,0,16234,0
8,0,1,16557,0
8,2,0,16239,0
8,2,1,16550,0
8,4,0,16228,0
8,4,1,16508,0
8,6,0,16218,0
8,6,1,16600,0
8,8,0,16178,0
8,8,1,16533,0
8,10,0,16233,0
8,10,1,16490,0
8,12,0,16126,0
8,12,1,16517,1
8,14,0,16248,5
8,14,1,16559,0
8,16,0,16240,23
8,16,1,16547,16
8,18,0,16170,90
8,18,1,16447,89
8,20,0,16252,398
8,20,1,16611,389
8,22,0,16176,946
8,22,1,16623,962
8,24,0,16190,1892
8,24,1,16493,2238
8,26,0,16311,2715
8,26,1,16465,3785
8,28,0,16230,4120
8,28,1,16449,5364
8,30,0,16237,5697
8,30,1,16560,7019
8,32,0,16297,7060
8,32,1,16505,8365
8,34,0,16204,8130
8,34,1,16562,9036
8,36,0,16212,8986
8,36,1,16483,9211
8,38,0,16154,9251
8,38,1,16513,9334
8,40,0,16293,9713
8,40,1,16447,9638
8,42,0,16233,10458
8,42,1,16441,10535
8,44,0,16199,11585
8,44,1,16371,11796
8,46,0,16294,13003
8,46,1,16315,13242
8,48,0,16320,14513
8,48,1,16429,15067
8,50,0,16290,15540
8,50,1,16524,16278
8,52,0,16201,16060
8,52,1,16438,16418
8,54,0,16280,16268
8,54,1,16540,16539
8,56,0,16175,16175
8,56,1,16353,16353
8,58,0,16255,16255
8,58,1,16427,16427
8,60,0,16307,16307
8,60,1,16437,16437
8,62,0,16259,16259
8,62,1,16504,16504
10,0,0,16303,0
10,0,1,16517,0
10,2,0,16176,0
10,2,1,16575,0
10,4,0,16364,0
10,4,1,16443,0
10,6,0,16209,0
10,6,1,16496,0
10,8,0,16290,0
10,8,1,16454,0
10,10,0,16351,7
10,10,1,16514,7
10,12,0,16226,19
10,12,1,16486,17
10,14,0,16199,133
10,14,1,16684,158
10,16,0,16374,468
10,16,1,16433,468
10,18,0,16273,912
10,18,1,16500,1221
10,20,0,16343,1886
10,20,1,16463,2559
10,22,0,16300,3187
10,22,1,16503,3912
10,24,0,16182,4377
10,24,1,16493,5469
10,26,0,16296,5581
10,26,1,16370,7244
10,28,0,16328,7252
10,28,1,16482,8295
10,30,0,16269,8292
10,30,1,16548,9034
10,32,0,16374,8975
10,32,1,16391,9161
10,34,0,16314,9176
10,34,1,16396,9205
10,36,0,16210,9212
10,36,1,16500,9235
10,38,0,16286,9304
10,38,1,16440,9222
10,40,0,16309,9700
10,40,1,16404,9682
10,42,0,16237,10374
10,42,1,16439,10682
10,44,0,16204,11534
10,44,1,16446,11923
10,46,0,16327,13018
10,46,1,16382,13145
10,48,0,16265,14397
10,48,1,16441,14766
10,50,0,16173,15394
10,50,1,16493,16028
10,52,0,16219,16029
10,52,1,16467,16426
10,54,0,16252,16234
10,54,1,16453,16453
10,56,0,16286,16285
10,56,1,16453,16453
10,58,0,16216,16216
10,58,1,16483,16483
10,60,0,16257,16257
10,60,1,16463,16463
10,62,0,16178,16178
10,62,1,16512,16512
12,0,0,16246,0
12,0,1,16521,0
12,2,0,16307,0
12,2,1,16510,0
12,4,0,16214,2
12,4,1,16502,1
12,6,0,16297,9
12,6,1,16564,9
12,8,0,16155,54
12,8,1,16584,46
12,10,0,16443,143
12,10,1,16510,330
12,12,0,16329,496
12,12,1,16461,671
12,14,0,16082,1116
12,14,1,16550,1464
12,16,0,16307,2166
12,16,1,16546,3045
12,18,0,16223,3299
12,18,1,16564,5131
12,20,0,16341,4982
12,20,1,16595,6232
12,22,0,16238,6324
12,22,1,16529,7386
12,24,0,16283,7457
12,24,1,16526,8755
12,26,0,16234,8417
12,26,1,16364,9106
12,28,0,16244,8939
12,28,1,16410,9231
12,30,0,16244,9140
12,30,1,16428,9189
12,32,0,16248,9217
12,32,1,16446,9178
12,34,0,16170,9156
12,34,1,16432,9182
12,36,0,16292,9180
12,36,1,16397,9227
12,38,0,16237,9256
12,38,1,16443,9273
12,40,0,16279,9633
12,40,1,16387,9617
12,42,0,16277,10367
12,42,1,16504,10558
12,44,0,16324,11505
12,44,1,16468,11732
12,46,0,16397,12858
12,46,1,16517,13161
12,48,0,16240,14261
12,48,1,16487,14737
12,50,0,16196,15295
12,50,1,16372,15855
12,52,0,16182,15969
12,52,1,16358,16309
12,54,0,16222,16196
12,54,1,16521,16521
12,56,0,16241,16241
12,56,1,16433,16433
12,58,0,16252,16252
12,58,1,16396,16396
12,60,0,16195,16195
12,60,1,16459,16459
12,62,0,16253,16253
12,62,1,16402,16402
14,0,0,16200,1
14,0,1,16547,4
14,2,0,16216,27
14,2,1,16551,38
14,4,0,16150,120
14,4,1,16593,199
14,6,0,16252,321
14,6,1,16579,508
14,8,0,16342,995
14,8,1,16501,1381
14,10,0,16287,2034
14,10,1,16487,2762
14,12,0,16288,3028
14,12,1,16536,4627
14,14,0,16324,4379
14,14,1,16506,6343
14,16,0,16357,5903
14,16,1,16521,7765
14,18,0,16122,7409
14,18,1,16478,8594
14,20,0,16240,8402
14,20,1,16395,9136
14,22,0,16318,8870
14,22,1,16514,9196
14,24,0,16319,9121
14,24,1,16372,9154
14,26,0,16351,9264
14,26,1,16362,9142
14,28,0,16284,9194
14,28,1,16481,9248
14,30,0,16205,9216
14,30,1,16428,9242
14,32,0,16205,9197
14,32,1,16456,9214
14,34,0,16321,9279
14,34,1,16397,9193
14,36,0,16246,9220
14,36,1,16479,9170
14,38,0,16256,9249
14,38,1,16447,9253
14,40,0,16202,9521
14,40,1,16413,9599
14,42,0,16319,10289
14,42,1,16505,10566
14,44,0,16258,11312
14,44,1,16337,11726
14,46,0,16274,12718
14,46,1,16506,13218
14,48,0,16266,14283
14,48,1,16442,14750
14,50,0,16285,15498
14,50,1,16424,15953
14,52,0,16333,16120
14,52,1,16362,16299
14,54,0,16245,16227
14,54,1,16405,16403
14,56,0,16242,16242
14,56,1,16484,16484
14,58,0,16200,16200
14,58,1,16450,16450
14,60,0,16250,16250
14,60,1,16473,16473
14,62,0,16265,16265
14,62,1,16531,16531
16,0,0,16186,171
16,0,1,16630,299
16,2,0,16270,429
16,2,1,16508,931
16,4,0,16242,1265
16,4,1,16549,1838
16,6,0,16317,2671
16,6,1,16490,3469
16,8,0,16287,3779
16,8,1,16362,5752
16,10,0,16227,5651
16,10,1,16541,7563
16,12,0,16219,7026
16,12,1,16448,8523
16,14,0,16240,7935
16,14,1,16545,9047
16,16,0,16210,8725
16,16,1,16390,9122
16,18,0,16356,9091
16,18,1,16426,9156
16,20,0,16212,9189
16,20,1,16467,9207
16,22,0,16270,9163
16,22,1,16416,9208
16,24,0,16164,9168
16,24,1,16565,9255
16,26,0,16234,9174
16,26,1,16371,9198
16,28,0,16177,9194
16,28,1,16357,9142
16,30,0,16251,9172
16,30,1,16495,9223
16,32,0,16287,9256
16,32,1,16455,9221
16,34,0,16252,9246
16,34,1,16371,9116
16,36,0,16272,9254
16,36,1,16400,9139
16,38,0,16304,9289
16,38,1,16501,9256
16,40,0,16364,9610
16,40,1,16450,9547
16,42,0,16235,10298
16,42,1,16453,10515
16,44,0,16174,11416
16,44,1,16465,11804
16,46,0,16255,12881
16,46,1,16423,13380
16,48,0,16417,14499
16,48,1,16436,14791
16,50,0,16263,15433
16,50,1,16459,15984
16,52,0,16295,16141
16,52,1,16496,16423
16,54,0,16215,16202
16,54,1,16417,16416
16,56,0,16265,16265
16,56,1,16468,16468
16,58,0,16260,16260
16,58,1,16571,16571
16,60,0,16224,16224
16,60,1,16480,16480
16,62,0,16175,16175
16,62,1,16416,16416
18,0,0,16201,1108
18,0,1,16503,2346
18,2,0,16203,2393
18,2,1,16471,4145
18,4,0,16150,3977
18,4,1,16487,6012
18,6,0,16228,6310
18,6,1,16509,7815
18,8,0,16331,7859
18,8,1,16384,8806
18,10,0,16256,8293
18,10,1,16624,9126
18,12,0,16361,8981
18,12,1,16399,9226
18,14,0,16228,9168
18,14,1,16332,9190
18,16,0,16233,9179
18,16,1,16442,9209
18,18,0,16345,9284
18,18,1,16399,9149
18,20,0,16262,9238
18,20,1,16315,9157
18,22,0,16327,9261
18,22,1,16398,9185
18,24,0,16373,9292
18,24,1,16405,9224
18,26,0,16244,9183
18,26,1,16431,9194
18,28,0,16188,9166
18,28,1,16343,9158
18,30,0,16320,9218
18,30,1,16394,9212
18,32,0,16210,9196
18,32,1,16353,9172
18,34,0,16172,9167
18,34,1,16483,9219
18,36,0,16313,9200
18,36,1,16433,9184
18,38,0,16346,9318
18,38,1,16410,9231
18,40,0,16325,9592
18,40,1,16354,9513
18,42,0,16259,10274
18,42,1,16423,10542
18,44,0,16296,11373
18,44,1,16480,11913
18,46,0,16268,13061
18,46,1,16491,13505
18,48,0,16413,14635
18,48,1,16471,14894
18,50,0,16309,15615
18,50,1,16476,16019
18,52,0,16285,16133
18,52,1,16466,16400
18,54,0,16269,16250
18,54,1,16384,16382
18,56,0,16189,16189
18,56,1,16325,16325
18,58,0,16318,16318
18,58,1,16464,16464
18,60,0,16147,16147
18,60,1,16453,16453
18,62,0,16224,16224
18,62,1,16389,16389
20,0,0,16343,3544
20,0,1,16288,5796
20,2,0,16219,6176
20,2,1,16495,7509
20,4,0,16153,7200
20,4,1,16563,8585
20,6,0,16209,8398
20,6,1,16437,8982
20,8,0,16186,9011
20,8,1,16450,9210
20,10,0,16155,9071
20,10,1,16366,9214
20,12,0,16242,9230
20,12,1,16360,9140
20,14,0,16209,9170
20,14,1,16427,9160
20,16,0,16309,9236
20,16,1,16420,9151
20,18,0,16236,9205
20,18,1,16402,9189
20,20,0,16184,9130
20,20,1,16444,9214
20,22,0,16253,9247
20,22,1,16404,9209
20,24,0,16262,9194
20,24,1,16495,9221
20,26,0,16312,9215
20,26,1,16393,9165
20,28,0,16190,9151
20,28,1,16391,9173
20,30,0,16261,9226
20,30,1,16336,9085
20,32,0,16219,9095
20,32,1,16383,9169
20,34,0,16259,9145
20,34,1,16485,9234
20,36,0,16312,9251
20,36,1,16442,9219
20,38,0,16235,9247
20,38,1,16456,9238
20,40,0,16279,9537
20,40,1,16347,9483
20,42,0,16248,10327
20,42,1,16475,10661
20,44,0,16354,11655
20,44,1,16401,12135
20,46,0,16384,13228
20,46,1,16396,13670
20,48,0,16317,14813
20,48,1,16412,15127
20,50,0,16310,15717
20,50,1,16475,16085
20,52,0,16233,16121
20,52,1,16486,16434
20,54,0,16271,16264
20,54,1,16393,16392
20,56,0,16204,16204
20,56,1,16403,16403
20,58,0,16315,16315
20,58,1,16417,16417
20,60,0,16234,16234
20,60,1,16415,16415
20,62,0,16328,16328
20,62,1,16464,16464
22,0,0,16332,1069
22,0,1,16458,3177
22,2,0,16361,3035
22,2,1,16446,5098
22,4,0,16406,4510
22,4,1,16357,7218
22,6,0,16420,7266
22,6,1,16419,8302
22,8,0,16278,8378
22,8,1,16482,8989
22,10,0,16355,9071
22,10,1,16481,9152
22,12,0,16207,9202
22,12,1,16387,9147
22,14,0,16346,9261
22,14,1,16462,9194
22,16,0,16055,9104
22,16,1,16379,9153
22,18,0,16269,9192
22,18,1,16464,9204
22,20,0,16248,9186
22,20,1,16478,9230
22,22,0,16162,9146
22,22,1,16362,9159
22,24,0,16166,9173
22,24,1,16387,9186
22,26,0,16246,9173
22,26,1,16424,9171
22,28,0,16224,9205
22,28,1,16491,9220
22,30,0,16407,9311
22,30,1,16410,9201
22,32,0,16207,9229
22,32,1,16367,9150
22,34,0,16266,9240
22,34,1,16397,9158
22,36,0,16209,9155
22,36,1,16474,9232
22,38,0,16203,9214
22,38,1,16398,9254
22,40,0,16232,9531
22,40,1,16409,9558
22,42,0,16222,10200
22,42,1,16391,10613
22,44,0,16313,11663
22,44,1,16350,11956
22,46,0,16230,13097
22,46,1,16405,13686
22,48,0,16260,14651
22,48,1,16504,15128
22,50,0,16302,15688
22,50,1,16401,16033
22,52,0,16297,16178
22,52,1,16348,16320
22,54,0,16223,16217
22,54,1,16534,16533
22,56,0,16179,16179
22,56,1,16477,16477
22,58,0,16311,16311
22,58,1,16365,16365
22,60,0,16185,16185
22,60,1,16453,16453
22,62,0,16296,16296
22,62,1,16507,16507
24,0,0,16329,237
24,0,1,16409,847
24,2,0,16393,855
24,2,1,16336,2970
24,4,0,16278,2485
24,4,1,16434,4516
24,6,0,16316,4455
24,6,1,16501,6558
24,8,0,16269,6017
24,8,1,16452,7614
24,10,0,16372,8394
24,10,1,16351,8956
24,12,0,16378,9105
24,12,1,16437,9200
24,14,0,16145,9135
24,14,1,16383,9190
24,16,0,16213,9223
24,16,1,16563,9266
24,18,0,16218,9212
24,18,1,16440,9209
24,20,0,16241,9188
24,20,1,16422,9195
24,22,0,16300,9241
24,22,1,16502,9243
24,24,0,16124,9091
24,24,1,16414,9200
24,26,0,16329,9235
24,26,1,16471,9233
24,28,0,16159,9161
24,28,1,16342,9132
24,30,0,16328,9226
24,30,1,16481,9183
24,32,0,16250,9197
24,32,1,16511,9211
24,34,0,16155,9178
24,34,1,16443,9230
24,36,0,16245,9175
24,36,1,16464,9239
24,38,0,16228,9233
24,38,1,16383,9224
24,40,0,16259,9526
24,40,1,16310,9473
24,42,0,16233,10230
24,42,1,16453,10585
24,44,0,16217,11650
24,44,1,16376,12007
24,46,0,16239,13350
24,46,1,16354,13799
24,48,0,16332,14867
24,48,1,16472,15221
24,50,0,16303,15737
24,50,1,16404,16047
24,52,0,16203,16070
24,52,1,16490,16459
24,54,0,16191,16186
24,54,1,16411,16410
24,56,0,16270,16270
24,56,1,16491,16491
24,58,0,16260,16260
24,58,1,16403,16403
24,60,0,16220,16220
24,60,1,16351,16351
24,62,0,16266,16266
24,62,1,16381,16381
26,0,0,16320,50
26,0,1,16409,115
26,2,0,16438,147
26,2,1,16406,714
26,4,0,16347,581
26,4,1,16437,1982
26,6,0,16332,1148
26,6,1,16339,3544
26,8,0,16354,3776
26,8,1,16444,5565
26,10,0,16348,6624
26,10,1,16430,7889
26,12,0,16374,8430
26,12,1,16469,8994
26,14,0,16449,8943
26,14,1,16516,9196
26,16,0,16251,9170
26,16,1,16465,9220
26,18,0,16194,9172
26,18,1,16426,9172
26,20,0,16288,9228
26,20,1,16496,9217
26,22,0,16202,9189
26,22,1,16410,9176
26,24,0,16284,9219
26,24,1,16519,9257
26,26,0,16382,9205
26,26,1,16432,9242
26,28,0,16230,9166
26,28,1,16492,9194
26,30,0,16330,9252
26,30,1,16406,9159
26,32,0,16252,9216
26,32,1,16479,9162
26,34,0,16253,9197
26,34,1,16429,9223
26,36,0,16264,9204
26,36,1,16489,9217
26,38,0,16149,9179
26,38,1,16457,9287
26,40,0,16284,9551
26,40,1,16473,9593
26,42,0,16280,10327
26,42,1,16406,10691
26,44,0,16290,11727
26,44,1,16389,12118
26,46,0,16231,13423
26,46,1,16475,13943
26,48,0,16240,14928
26,48,1,16387,15204
26,50,0,16238,15746
26,50,1,16302,15959
26,52,0,16266,16176
26,52,1,16485,16459
26,54,0,16224,16216
26,54,1,16401,16401
26,56,0,16325,16325
26,56,1,16427,16427
26,58,0,16078,16078
26,58,1,16498,16498
26,60,0,16179,16179
26,60,1,16318,16318
26,62,0,16248,16248
26,62,1,16438,16438
28,0,0,16186,2
28,0,1,16457,10
28,2,0,16277,25
28,2,1,16311,149
28,4,0,16303,103
28,4,1,16459,669
28,6,0,16394,533
28,6,1,16446,1466
28,8,0,16361,2172
28,8,1,16428,3433
28,10,0,16336,4394
28,10,1,16462,6639
28,12,0,16342,6719
28,12,1,16437,8449
28,14,0,16367,8485
28,14,1,16312,8877
28,16,0,16291,8952
28,16,1,16518,9189
28,18,0,16130,9150
28,18,1,16467,9172
28,20,0,16253,9239
28,20,1,16412,9200
28,22,0,16234,9188
28,22,1,16457,9200
28,24,0,16389,9295
28,24,1,16462,9204
28,26,0,16193,9168
28,26,1,16425,9177
28,28,0,16169,9197
28,28,1,16397,9153
28,30,0,16190,9188
28,30,1,16487,9277
28,32,0,16272,9213
28,32,1,16311,9196
28,34,0,16268,9191
28,34,1,16518,9307
28,36,0,16261,9202
28,36,1,16424,9197
28,38,0,16218,9140
28,38,1,16440,9175
28,40,0,16174,9516
28,40,1,16309,9530
28,42,0,16210,10329
28,42,1,16470,10820
28,44,0,16240,11655
28,44,1,16449,12359
28,46,0,16264,13549
28,46,1,16388,13995
28,48,0,16141,14946
28,48,1,16477,15426
28,50,0,16206,15759
28,50,1,16467,16170
28,52,0,16341,16249
28,52,1,16396,16361
28,54,0,16285,16281
28,54,1,16461,16461
28,56,0,16200,16200
28,56,1,16461,16461
28,58,0,16203,16203
28,58,1,16446,16446
28,60,0,16249,16249
28,60,1,16518,16518
28,62,0,16232,16232
28,62,1,16459,16459
30,0,0,16351,1
30,0,1,16399,4
30,2,0,16271,2
30,2,1,16390,28
30,4,0,16319,22
30,4,1,16365,89
30,6,0,16264,76
30,6,1,16428,452
30,8,0,16322,672
30,8,1,16516,1971
30,10,0,16227,1874
30,10,1,16415,3928
30,12,0,16408,4352
30,12,1,16417,7291
30,14,0,16369,7098
30,14,1,16429,8307
30,16,0,16184,8227
30,16,1,16423,8961
30,18,0,16343,9142
30,18,1,16423,9201
30,20,0,16215,9171
30,20,1,16435,9188
30,22,0,16121,9137
30,22,1,16387,9147
30,24,0,16138,9215
30,24,1,16422,9262
30,26,0,16334,9282
30,26,1,16467,9241
30,28,0,16266,9188
30,28,1,16447,9234
30,30,0,16196,9176
30,30,1,16454,9190
30,32,0,16257,9235
30,32,1,16411,9197
30,34,0,16369,9307
30,34,1,16551,9262
30,36,0,16206,9154
30,36,1,16387,9152
30,38,0,16258,9248
30,38,1,16336,9214
30,40,0,16278,9562
30,40,1,16537,9626
30,42,0,16323,10384
30,42,1,16487,10808
30,44,0,16285,11724
30,44,1,16428,12332
30,46,0,16250,13627
30,46,1,16468,14223
30,48,0,16262,15042
30,48,1,16492,15460
30,50,0,16273,15842
30,50,1,16450,16162
30,52,0,16256,16181
30,52,1,16336,16312
30,54,0,16367,16360
30,54,1,16542,16542
30,56,0,16240,16240
30,56,1,16483,16483
30,58,0,16273,16273
30,58,1,16377,16377
30,60,0,16189,16189
30,60,1,16433,16433
30,62,0,16229,16229
30,62,1,16408,16408
32,0,0,16358,0
32,0,1,16475,0
32,2,0,16325,0
32,2,1,16339,0
32,4,0,16334,0
32,4,1,16341,2
32,6,0,16342,1
32,6,1,16460,11
32,8,0,16327,12
32,8,1,16573,86
32,10,0,16353,121
32,10,1,16497,339
32,12,0,16328,637
32,12,1,16309,1558
32,14,0,16235,2012
32,14,1,16511,4142
32,16,0,16410,4732
32,16,1,16453,6645
32,18,0,16299,7419
32,18,1,16473,8706
32,20,0,16280,8692
32,20,1,16502,9175
32,22,0,16237,9207
32,22,1,16509,9284
32,24,0,16265,9224
32,24,1,16395,9169
32,26,0,16133,9146
32,26,1,16439,9164
32,28,0,16339,9253
32,28,1,16374,9110
32,30,0,16261,9220
32,30,1,16333,9157
32,32,0,16331,9289
32,32,1,16423,9206
32,34,0,16228,9128
32,34,1,16425,9200
32,36,0,16263,9236
32,36,1,16460,9184
32,38,0,16295,9288
32,38,1,16497,9283
32,40,0,16246,9616
32,40,1,16419,9587
32,42,0,16161,10373
32,42,1,16398,10663
32,44,0,16179,12009
32,44,1,16446,12605
32,46,0,16226,13823
32,46,1,16461,14220
32,48,0,16320,15159
32,48,1,16306,15366
32,50,0,16280,15981
32,50,1,16377,16164
32,52,0,16269,16221
32,52,1,16404,16383
32,54,0,16239,16238
32,54,1,16464,16464
32,56,0,16164,16164
32,56,1,16463,16463
32,58,0,16272,16272
32,58,1,16371,16371
32,60,0,16185,16185
32,60,1,16417,16417
32,62,0,16292,16292
32,62,1,16479,16479
34,0,0,16375,0
34,0,1,16433,0
34,2,0,16358,0
34,2,1,16486,0
34,4,0,16358,0
34,4,1,16378,0
34,6,0,16415,0
34,6,1,16512,0
34,8,0,16217,2
34,8,1,16468,9
34,10,0,16323,1
34,10,1,16347,53
34,12,0,16347,52
34,12,1,16447,335
34,14,0,16340,305
34,14,1,16434,1201
34,16,0,16319,1752
34,16,1,16415,3444
34,18,0,16349,4333
34,18,1,16418,6721
34,20,0,16343,7101
34,20,1,16410,8734
34,22,0,16343,8515
34,22,1,16468,9091
34,24,0,16318,9127
34,24,1,16400,9200
34,26,0,16164,9148
34,26,1,16421,9185
34,28,0,16200,9185
34,28,1,16341,9128
34,30,0,16204,9141
34,30,1,16366,9133
34,32,0,16284,9245
34,32,1,16425,9233
34,34,0,16198,9198
34,34,1,16452,9192
34,36,0,16232,9159
34,36,1,16377,9152
34,38,0,16188,9255
34,38,1,16529,9259
34,40,0,16205,9473
34,40,1,16402,9567
34,42,0,16267,10355
34,42,1,16512,10806
34,44,0,16165,11748
34,44,1,16426,12676
34,46,0,16342,13952
34,46,1,16540,14658
34,48,0,16235,15254
34,48,1,16508,15697
34,50,0,16305,15967
34,50,1,16349,16153
34,52,0,16146,16103
34,52,1,16484,16470
34,54,0,16264,16257
34,54,1,16402,16402
34,56,0,16203,16203
34,56,1,16343,16343
34,58,0,16259,16259
34,58,1,16446,16446
34,60,0,16286,16286
34,60,1,16269,16269
34,62,0,16231,16231
34,62,1,16433,16433
36,0,0,16304,0
36,0,1,16535,0
36,2,0,16233,0
36,2,1,16413,0
36,4,0,16456,0
36,4,1,16402,0
36,6,0,16382,0
36,6,1,16499,0
36,8,0,16314,0
36,8,1,16385,0
36,10,0,16290,1
36,10,1,16451,3
36,12,0,16333,9
36,12,1,16440,20
36,14,0,16398,99
36,14,1,16510,297
36,16,0,16306,286
36,16,1,16492,1571
36,18,0,16409,1389
36,18,1,16463,3698
36,20,0,16286,4629
36,20,1,16468,6960
36,22,0,16298,7138
36,22,1,16533,8667
36,24,0,16206,8808
36,24,1,16446,9083
36,26,0,16394,9175
36,26,1,16446,9192
36,28,0,16286,9174
36,28,1,16464,9187
36,30,0,16330,9215
36,30,1,16443,9196
36,32,0,16241,9220
36,32,1,16364,9159
36,34,0,16175,9110
36,34,1,16453,9195
